Type,row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
SMILES,A,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,B,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,C,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,D,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,E,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,F,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,G,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,H,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,I,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,J,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,K,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,L,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
SMILES,M,CCC1=NOC(=N1)C(C)OC(=O)C=2C=CC=C3NC(=O)OC23,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,CC1(CCN(C1)C(=O)CC2=CNC=3N=CC=C(Cl)C23)C(=O)O,C[C@@H]1CN(C[C@H]1C(=O)O)C(=O)C=2C=CC=C3NC(=O)OC23 |&1:1.5.r|,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,NC(=O)C=1C=C(N=CN1)N2CCCC[C@H]2C(=O)O,OC(=O)C[C@@H]1CCCN(C1)C=2N=CN=C3N=CNC23,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC1(C)CCC(CN1C(=O)C=2N=CN=C3NC=CC23)C(=O)O,CC(C(=O)N1CC(C1)C(=O)N)N2C=NC=3C(N)=NC=NC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(OCCN1CCOC1=O)C=2N=CN=C3NC=CC23,O=C(N1CC(C1)N2C=NC=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,O=C(N1CC(C1)N2C=CN=N2)C=3N=CN=C4NC=CC34,CN1C(=O)[C@H]2CN(C[C@H]2C1=O)C(=O)C=3N=CN=C4NC=CC34,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC32CCOCC3)C(=O)O,CNC=1C=CC(=CN1)C(=O)N2CC(CC2(C)C)C(=O)O,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,CC=1C=C(C=NC1N)S(=O)(=O)N2CCC[C@@H](C2)C(=O)N,OC(=O)CC1CN(CC2(CCC2)O1)C=3N=CN=C4NC=CC34,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4,C(C1=NOC(=N1)[C@@H]2CCCO2)C3=NC(=NN3)C=4C=CC=CC4
